1,23,2013-02,Beca Excelencia para estudios de Postgrado en el Extranjero,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,400,,31/12/2013,25/11/2012,15/02/2013,16/02/2013,27/02/2013,11/10/2012,11/10/2012,0,45,RDE N° 126-2012-PRONABEC-OBEC-VMGI-MED,14/04/2026 14:01:22
148,205,2017   ,Beca de Permanencia de Estudios Nacional - Modalidad Ordinaria de 2do a 9no ciclo,Beca Permanencia,Beca de Permanencia,400,1,31/12/2015,20/07/2017,03/09/2017,13/09/2016,06/10/2017,20/07/2017,06/10/2017,,23,RDE N° 902-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
149,206,2017   ,Beca de Permanencia de Estudios Nacional - Modalidad Excelencia 1er ciclo,Beca Permanencia,Beca de Permanencia,400,1,31/12/2015,20/07/2017,03/09/2017,13/09/2016,06/10/2017,20/07/2017,06/10/2017,,23,RDE N° 902-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
150,207,2017   ,Beca de Permanencia de Estudios Nacional - Modalidad Excelencia de 2do a 9no ciclo,Beca Permanencia,Beca de Permanencia,400,1,31/12/2015,20/07/2017,03/09/2017,13/09/2016,06/10/2017,20/07/2017,06/10/2017,,23,RDE N° 902-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
151,208,2017   ,Beca de Permanencia de Estudios Nacional - Modalidad Intercultural 1er ciclo,Beca Permanencia,Beca de Permanencia,400,1,31/12/2015,20/07/2017,03/09/2017,13/09/2016,06/10/2017,20/07/2017,06/10/2017,,23,RDE N° 902-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
152,209,2017   ,Beca de Permanencia de Estudios Nacional - Modalidad Intercultural de 2do a 9no ciclo,Beca Permanencia,Beca de Permanencia,400,1,31/12/2015,20/07/2017,03/09/2017,13/09/2016,06/10/2017,20/07/2017,06/10/2017,,23,RDE N° 902-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
153,93,2015   ,Beca Especialización en Pedagogía - Educación Intercultural Bilingue,Beca Docente Internacional,Beca Docente,300,1,31/12/2014,12/12/2014,21/12/2014,22/12/2014,10/02/2015,15/12/2014,07/01/2015,,55,RDE N° 476-2014-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
154,98,2015   ,Beca Perú - Lima Callao,Beca Peru,Beca Peru,,2,,10/02/2015,07/03/2015,07/03/2015,13/03/2015,10/02/2015,14/03/2015,,45,RDE N° 55-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
155,139,2016-02,Beca Alianza del Pacífico (extranjeros en el Perú),Beca Alianza del Pacifico ,Beca Alianza del Pacífico,100,1,,03/02/2016,18/07/2016,28/05/2016,22/07/2016,03/02/2016,15/07/2016,,,RDE N° 080-2016-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
156,140,2016-02,Beca Alianza del Pacífico (Peruanos en el extranjero),Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,100,1,,03/02/2016,25/06/2016,28/05/2016,30/06/2016,03/02/2016,27/06/2016,,,,14/04/2026 14:01:23
157,149,2017   ,Beca Alianza del Pacífico - Perú,Beca Alianza del Pacifico ,Beca Alianza del Pacífico,100,1,,05/05/2016,11/04/2017,05/05/2016,17/01/2017,05/05/2016,11/04/2017,2102,,,14/04/2026 14:01:23
158,212,2017   ,Beca de Permanencia de Estudios - Arte,Beca Permanencia,Beca de Permanencia,225,1,31/12/2016,31/07/2017,31/08/2017,01/09/2017,06/10/2017,31/07/2017,06/10/2017,,26,RDE N° 104-2017-MINEDU-VMGI-PRONABEC, RDE N° 920-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
159,213,2017   ,Beca Docente Universitario,Beca Maestría en Educación  Docente,Becas Postgrado Nacional,160,1,31/12/2016,31/07/2017,15/09/2017,21/08/2017,22/08/2017,31/07/2017,15/09/2017,30,56,RDE N° 923-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
160,214,2017   ,Credito 18 :,Credito 18,CRÉDITO 18,,1,,05/10/2015,07/11/2017,30/10/2015,07/11/2017,10/05/2016,29/12/2017,,,,14/04/2026 14:01:23
161,219,2017   ,Beca Ingles para Docentes de Educacion Basica Regular en Instituciones Educativas Públicas de Nivel secundaria,Beca Docente Ingles,Becas Especiales,800,,,30/08/2017,17/09/2017,18/09/2017,20/09/2017,30/08/2017,12/10/2017,,,RDE N° 972-2017 MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
162,220,2017-02,Beca Ingles para Docentes de Educacion Basica Regular en Instituciones Educativas Públicas de Nivel secundaria,Beca Docente Ingles,Becas Especiales,215,,,24/10/2017,06/11/2017,07/11/2017,09/11/2017,24/10/2017,10/11/2017,,,RDE N° 1054-2017 MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
163,221,2017   ,Beca Técnico Productiva REPARED,Beca Tecnico Productivo REPARED,Módulos de Enseñanza,120,2,,25/10/2017,17/11/2017,09/11/2017,12/11/2017,25/10/2017,12/12/2017,18,,RDE N° 1065-2017-MINEDU-VMGI-PRONABEC / RDE N° 1075-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
164,222,2017   ,Beca Técnico Productiva VRAEM,Beca Tecnico-Productiva,Módulos de Enseñanza,120,2,,27/11/2017,07/12/2017,09/12/2017,09/12/2017,27/11/2017,04/01/2018,18,,RDE N° 1103-2017-MINEDU-VMGI-PRONABEC, RDE N° 1116-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
165,224,2018   ,Beca para casos Sociales o de Necesidad o de Extrema Urgencia,Beca Casos Sociales,Becas casos sociales,32,2,,31/01/2018,11/02/2018,31/01/2018,12/02/2018,31/01/2018,12/02/2018,,,RDE N° 87-2018-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
166,225,2018-01,Beca Perú,Beca Peru,Beca Peru,151,2,31/12/2016,16/02/2018,01/03/2018,26/02/2018,27/02/2018,16/02/2018,06/03/2018,16,29,RDE N° 40-2018-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
167,234,2018   ,Beca Excelencia Académica para hijos de docentes,Beca Excelencia Academica,Beca Excelencia Académica para hijos de docentes,200,1,,14/06/2018,10/07/2018,11/07/2018,18/07/2018,14/06/2018,17/08/2018,,,RDE N° 143-2018-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
168,236,2019   ,Beca Alianza del Pacífico - Colombia,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,100,1,,02/07/2018,26/10/2018,29/10/2018,23/11/2018,02/07/2018,26/11/2018,2621,,RDE N° 158-2018-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
169,237,2019   ,Beca Alianza del Pacífico - Chile,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,100,1,,02/07/2018,26/10/2018,29/10/2018,23/11/2018,02/07/2018,26/11/2018,2623,,RDE N° 158-2018-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
170,238,2019   ,Beca Alianza del Pacífico - México,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,100,1,,02/07/2018,26/10/2018,29/10/2018,23/11/2018,02/07/2018,26/11/2018,2620,,RDE N° 158-2018-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
171,239,2019   ,Beca Alianza del Pacífico - Perú,Beca Alianza del Pacifico ,Beca Alianza del Pacífico,100,1,,02/07/2018,26/10/2018,29/10/2018,23/11/2018,02/07/2018,26/11/2018,2102,,RDE N° 158-2018-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
172,240,2018-02,Beca para casos Sociales o de Necesidad o de Extrema Urgencia,Beca Casos Sociales,Becas casos sociales,32,2,,09/07/2018,22/07/2018,23/07/2018,23/07/2018,09/07/2018,25/07/2018,,,RDE N° 169-2018-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
173,241,2018-02,Beca Perú,Beca Peru,Beca Peru,151,2,31/12/2016,09/07/2018,15/07/2018,16/07/2018,16/07/2018,09/07/2018,18/07/2018,16,29,RDE N° 170-2018-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
174,103,2015   ,Beca Extraordinaria FFAA,Licenciados FFAA,Beca FFAA,1000,1,31/12/2014,06/03/2015,15/04/2015,16/04/2015,15/07/2015,06/03/2015,25/05/2015,,24,RDE N° 107-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
175,141,2016   ,Beca de Especialización en Pedagogía, dirigida a Docentes Ganadores del Concurso Nacional de Buenas Practicas Docentes del 2014-II y 2015 III,Beca Docente Internacional,Beca Docente,50,1,31/12/2016,25/02/2016,29/02/2016,01/03/2016,02/03/2016,31/03/2016,07/03/2016,,58,RDE N° 103-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
176,142,2016-01,Beca para casos Sociales o de Necesidad o de Extrema Urgencia,Beca Casos Sociales,Becas casos sociales,19,2,,25/02/2016,09/03/2016,11/03/2016,05/01/2017,25/02/2016,18/03/2016,,,RDE N° 11-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
177,180,2017   ,Beca 18 Internacional,Modalidad Pregrado Internacional,Becas Honduras,100,1,28/02/2017,15/02/2017,31/05/2017,16/03/2017,16/04/2017,17/07/2017,31/05/2017,18,22,RDE N° 065-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
178,105,2015   ,Beca Especial para Entrenamiento Deportivo Especializado - Beca Deportes Cuba,Beca Deportes,Beca Reciprocidad Internacional,200,2,,13/03/2015,10/04/2015,23/03/2015,28/05/2015,13/03/2015,28/05/2015,,25,RDE N° 117-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
179,166,2016-02,Beca Perú,Beca Peru,Beca Peru,151,2,,16/06/2016,30/06/2016,01/07/2016,06/07/2016,16/06/2016,15/07/2016,16,29,RDE N° 385-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
180,175,2017   ,Vocación de Maestro,Beca Vocacion Maestro,Beca Vocación de Maestro,511,1,31/12/2016,01/12/2016,31/05/2017,06/02/2017,19/07/2017,31/05/2017,02/08/2017,,22,RJ N° 933-2016-MINEDU-VMGI-PRONABEC, RDE N° 042-2017-MINEDU-VMGI-PRONABEC, RDE N° 051-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
181,201,2017   ,Beca de Movilidad Estudiantil en Pedagogía Paulo Freire,Movilidad Estudiantil,Beca Israel,15,1,,26/06/2017,12/07/2017,12/07/2017,13/07/2017,26/06/2017,26/07/2017,,,RDE N° 810-2017-MINEDU-VMGI-PRONABEC, RDE N° 833-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
182,111,2016   ,Vocación de Maestro,Beca Vocacion Maestro,Beca Vocación de Maestro,300,1,,27/07/2015,06/11/2015,27/07/2015,28/03/2016,27/07/2015,15/01/2016,,,RJ N° 326-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
183,113,2015   ,Beca complementaria a las Becas otorgadas por el gobierno  de Israel,Beca Complementara,Beca Israel,15,1,,01/08/2015,30/12/2015,08/08/2015,30/12/2015,01/08/2015,30/10/2015,,,RDE N° 294-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
184,114,2015   ,Beca para casos Sociales o de Necesidad o de Extrema Urgencia,Beca Casos Sociales,Becas casos sociales,100,2,,07/08/2015,20/10/2015,31/08/2015,31/08/2015,07/08/2015,23/10/2015,,,RDE N° 333-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
185,119,2016   ,Beca de Permanencia de Estudios - Nacional,Beca Permanencia,Beca de Permanencia,300,1,31/12/2015,02/11/2015,31/01/2016,04/01/2016,23/03/2016,02/11/2015,22/03/2016,,28,RDE N° 457-2015-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
186,123,2016   ,Beca de Permanencia de Estudios Nacional para Estudiantes del Conservatorio Nacional de Musica,Beca Permanencia,Beca de Permanencia,40,2,,07/12/2015,09/01/2016,11/01/2016,11/03/2016,07/12/2015,18/02/2016,0,35,RDE N° 569-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
187,124,2016   ,Beca Postgrado para estudios en maestría dirigido a catedráticos de universidades publicas del país,Beca Maestría en Educación  Docente,Becas Postgrado Nacional,500,1,01/01/2016,07/12/2015,11/02/2016,02/02/2016,19/02/2016,07/12/2015,06/02/2016,0,55,RDE N° 568-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
188,135,2016   ,Beca Especialización en Pedagogía 2016 para Directores, Sub-directoress y profesores nombrados de los Centros de Educación Básica Alternativa Públicos,Beca Docente Internacional,Beca Docente,100,1,31/12/2015,11/01/2015,14/01/2016,15/01/2016,17/01/2016,11/01/2016,19/01/2016,,58,RDE N° 658-2015-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
189,137,2016   ,Presidente de la República,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,100,1,31/12/2016,07/01/2016,10/03/2016,10/03/2016,31/01/2017,07/01/2016,18/06/2016,0,36,RDE N° 670-2015-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
190,143,2016   ,Beca de reciprocidad Perú - Colombia dirigido a estudiantes colombianos,Beca Peru - Colombia,Beca Reciprocidad - Nacional,20,1,31/12/2016,02/05/2016,13/07/2016,11/05/2016,04/08/2016,18/06/2016,31/07/2016,,40,RDE N° 183-2016-MINEDU-VMGI-OBEC-PRONABEC / RJ 322-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
191,144,2016   ,Beca de reciprocidad Colombia - Perú dirigido a estudiantes peruanos,Beca Peru - Colombia,Beca Reciprocidad Internacional,20,1,31/12/2016,01/04/2016,19/06/2016,21/04/2016,21/06/2016,23/03/2016,31/07/2016,,40,RDE N° 187-2016-MINEDU-VMGI-OBEC-PRONABEC ,14/04/2026 14:01:23
192,146,2016   ,Beca complementaria a las Becas otorgadas por el gobierno  de Israel,Beca Complementara,Beca Israel,15,1,,08/04/2016,28/10/2016,08/08/2015,01/12/2016,05/04/2016,31/12/2016,,,RDE N° 188-2016-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
193,148,2016   ,Beca Doble Oportunidad,Beca Doble Oportunidad,Beca Doble Oportunidad,500,1,31/12/2016,02/05/2016,30/05/2016,24/05/2016,21/07/2016,05/05/2016,30/06/2016,17,25,RDE N° 261-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
194,150,2017   ,Beca Alianza del Pacífico - México,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,100,1,,05/05/2016,11/04/2017,05/05/2016,01/06/2016,05/05/2016,11/04/2017,2620,,,14/04/2026 14:01:23
195,151,2017   ,Beca Alianza del Pacífico - Chile,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,100,1,,05/05/2016,11/04/2017,05/05/2016,01/06/2016,05/05/2016,11/04/2017,2623,,,14/04/2026 14:01:23
196,152,2017   ,Beca Alianza del Pacífico - Colombia,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,100,1,,12/08/2016,21/11/2016,05/05/2016,01/06/2016,05/05/2016,21/05/2017,2621,,,14/04/2026 14:01:23
197,156,2016   ,Beca de Postgrado Franco Peruana para becarios de Beca 18 de pregrado en Francia,Beca franco peruana,Becas Postgrado Extranjero,8,1,01/01/2016,25/05/2016,18/07/2016,02/06/2016,24/08/2016,26/05/2016,24/08/2016,0,55,RDE N° 325-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
198,157,2016   ,Beca de Postgrado Franco Peruana para profesionales residentes en Perú,Beca franco peruana,Becas Postgrado Extranjero,2,1,01/01/2016,25/05/2016,18/07/2016,02/06/2016,24/08/2016,26/05/2016,24/08/2016,0,55,RDE N° 325-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
199,158,2016-02,Beca de Permanencia de Estudios - Nacional,Beca Permanencia,Beca de Permanencia,1500,1,31/12/2015,25/05/2016,08/07/2016,20/06/2016,19/08/2016,25/05/2016,31/08/2016,,23,RDE N° 306-2016-MINEDU-VMGI-PRONABEC, RDE N° 389-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
200,160,2016   ,Beca de Especialización en Educación Física,Beca Docente Internacional,Beca Docente,100,1,31/12/2016,08/06/2016,19/06/2016,14/06/2016,17/06/2016,10/06/2016,31/07/2016,,55,RDE N° 354-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
201,164,2015-2 ,Credito 18 : ,Credito 18,CRÉDITO 18,,1,,05/10/2015,28/02/2018,20/11/2015,20/12/2015,22/12/2015,10/01/2016,,,,14/04/2026 14:01:23
202,173,2017   ,Beca de Especialización en Pedagogía para docentes y directores de instituciones educativas en intercultural bilingue,Beca Docente Internacional,Beca Docente,100,1,31/12/2016,15/12/2016,24/12/2016,26/12/2016,24/01/2017,18/12/2016,24/01/2017,,55,RDE N° 952-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
203,174,2017   ,Beca de Especialización en Pedagogía para Docentes de Inglés de Instituciones Educativas Públicas de Educación Básica Regular en el Nivel de Secundaria,Beca Docente Internacional,Beca Docente,180,1,31/12/2015,12/12/2016,20/12/2016,22/12/2016,24/01/2017,12/12/2016,24/01/2017,,55,RDE N° 943-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
204,182,2017   ,Beca de Reciprocidad Perú - China para estudiantes peruanos (Pregrado),Beca Peru - China,Beca Reciprocidad Internacional,10,1,31/12/2017,17/03/2017,08/05/2017,09/05/2017,20/05/2017,23/03/2016,20/05/2017,18,22,RDE N° 133-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
205,186,2017   ,Beca 18 Ordinaria,Modalidad Ordinaria,Beca Ordinario,5000,1,31/12/2016,31/03/2017,07/06/2017,29/02/2016,05/05/2017,31/12/2015,26/06/2017,,22,RDE N° 161-2017-MINEDU-VMGI-OBEC-PRONABEC / RDE N° 258-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
206,184,2017   ,Beca Mi Vocación Técnica,Beca Mi Vocacion Tecnica,Becas Pregrado,20,1,31/12/2016,23/03/2017,31/05/2017,17/05/2017,09/06/2017,30/06/2017,10/07/2017,,40,RDE N° 140-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
207,185,2017   ,Beca de reciprocidad Perú - Colombia,Beca Peru - Colombia,Beca Reciprocidad Internacional,20,1,31/12/2017,17/04/2017,22/06/2017,26/06/2017,12/10/2017,17/04/2017,30/06/2017,,40,RDE N° 88-2017-MINEDU-VMGI-PRONABEC / RDE N° 174-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
208,195,2017   ,Beca Alianza del Pacífico - Colombia 2,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,100,1,,18/04/2017,26/05/2017,05/05/2016,01/06/2016,05/05/2016,21/05/2017,2621,,RDE N° 192-2017-MINEDU-VMGI-OBEC-PRONABEC / RDE N° 249-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
209,210,2017-2 ,Beca Presidente de la República,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,100,1,31/12/2017,20/07/2017,11/08/2017,12/08/2017,19/05/2017,20/07/2017,13/09/2017,18,50,RDE N° 909-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
210,211,2017   ,Beca Complementaria a la Beca Amistad Peruano Ecuatoriana,Beca Peru Ecuador ,Beca Amistad Perú - Ecuador,9,2,,21/07/2017,30/07/2017,31/07/2017,31/07/2017,21/07/2017,01/08/2017,18,,RDE N° 907-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
211,115,2016-01,Beca Alianza del Pacífico,Beca Alianza del Pacifico ,Beca Alianza del Pacífico,100,1,,10/08/2015,01/01/2016,27/09/2015,29/01/2016,10/08/2014,29/01/2016,,,RDE N° 336-2015-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
212,167,2016-02,Beca para casos Sociales o de Necesidad o de Extrema Urgencia,Beca Casos Sociales,Becas casos sociales,19,2,,14/07/2016,30/09/2016,25/07/2016,05/01/2017,14/07/2016,14/10/2016,,,RDE N° 87-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
213,188,2017   ,Beca 18 REPARED,Repared,Beca Reparaciones,,1,31/12/2016,31/03/2017,07/06/2017,29/02/2016,05/05/2017,31/12/2015,26/06/2017,,40,RDE N° 161-2017-MINEDU-VMGI-OBEC-PRONABEC / RDE N° 258-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
214,215,2017   ,Beca Doble Oportunidad,Beca Doble Oportunidad,Beca Doble Oportunidad,500,1,31/12/2016,08/08/2017,12/10/2017,16/10/2017,19/10/2017,08/08/2017,13/11/2017,17,25,RDE N° 926-2016-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
215,218,2017   ,Beca ALEPRONA,Beca ALEPRONA,Beca Especial para graduados universitarios,10,2,31/12/2017,26/10/2017,10/11/2017,13/11/2017,16/11/2017,26/10/2017,09/03/2017,,50,RDE N° 1067-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
216,223,2017   ,Beca Técnico Productiva FFAA,Beca Tecnico-Productiva,Módulos de Enseñanza,1300,2,,01/12/2017,10/12/2017,11/12/2017,11/12/2017,01/12/2017,05/01/2018,18,,RDE N° 1107-2017-MINEDU-VMGI-PRONABEC / RDE N° 1115-2017-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
