1,23,2013-02,Beca Excelencia para estudios de Postgrado en el Extranjero,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,400,,31/12/2013,25/11/2012,15/02/2013,16/02/2013,27/02/2013,11/10/2012,11/10/2012,0,45,RDE N° 126-2012-PRONABEC-OBEC-VMGI-MED,14/04/2026 14:01:22
217,226,2018   ,Beca 18 Ordinaria,Modalidad Ordinaria,Beca Ordinario,900,1,31/12/2016,04/04/2018,30/04/2018,29/02/2016,05/05/2017,31/12/2015,30/04/2018,,22,RDE N° 083-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
218,227,2018   ,Beca Albergue,Albergue,Becas Albergue,100,1,31/12/2016,04/04/2018,30/04/2018,29/02/2016,05/05/2017,31/12/2015,30/04/2018,,22,RDE N° 083-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
219,228,2018   ,Beca REPARED,Repared,Beca Reparaciones,400,1,31/12/2016,04/04/2018,30/04/2018,29/02/2016,05/05/2017,31/12/2015,30/04/2018,,40,RDE N° 083-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
220,229,2018   ,Beca VRAEM,VRAEM,Beca VRAEM,100,1,31/12/2016,04/04/2018,30/04/2018,29/02/2016,05/05/2017,31/12/2015,30/04/2018,,22,RDE N° 083-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
221,230,2018   ,Beca Huallaga,Huallaga,Becas Huallaga,100,1,31/12/2016,04/04/2018,30/04/2018,29/02/2016,05/05/2017,31/12/2015,30/04/2018,,22,RDE N° 083-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
222,231,2018   ,Beca FFAA,Licenciados FFAA,Beca FFAA,100,1,31/12/2016,04/04/2018,30/04/2018,29/02/2016,05/05/2017,31/12/2015,30/04/2018,,24,RDE N° 083-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
223,232,2018   ,Beca EIB,Educación Intercultural Bilingüe,Becas EIB,100,1,31/12/2016,04/04/2018,30/04/2018,29/02/2016,05/05/2017,31/12/2015,30/04/2018,,22,RDE N° 083-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
224,233,2018   ,Beca CNA,Comunidades Nativas,Becas CNA,200,1,31/12/2016,04/04/2018,30/04/2018,29/02/2016,05/05/2017,31/12/2015,30/04/2018,,22,RDE N° 083-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
225,235,2018   ,Beca Presidente de la República,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,100,1,31/12/2017,11/07/2018,10/08/2018,12/07/2018,31/08/2018,11/07/2018,02/10/2018,18,45,RDE N° 172-2018-MINEDU-VMGI-PRONABEC, RDE N° 212-2018-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
226,189,2017   ,Beca 18 VRAEM,VRAEM,Beca VRAEM,,1,31/12/2016,31/03/2017,07/06/2017,29/02/2016,05/05/2017,31/12/2015,26/06/2017,,22,RDE N° 161-2017-MINEDU-VMGI-OBEC-PRONABEC / RDE N° 258-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
227,190,2017   ,Beca 18 Huallaga,Huallaga,Becas Huallaga,,1,31/12/2016,31/03/2017,07/06/2017,29/02/2016,05/05/2017,31/12/2015,26/06/2017,,22,RDE N° 161-2017-MINEDU-VMGI-OBEC-PRONABEC / RDE N° 258-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
228,191,2017   ,Beca 18 FFAA,Licenciados FFAA,Beca FFAA,,1,31/12/2016,31/03/2017,07/06/2017,29/02/2016,05/05/2017,31/12/2015,26/06/2017,,24,RDE N° 161-2017-MINEDU-VMGI-OBEC-PRONABEC / RDE N° 258-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
229,192,2017   ,Beca 18 EIB,Educación Intercultural Bilingüe,Becas EIB,,1,31/12/2016,31/03/2017,07/06/2017,29/02/2016,05/05/2017,31/12/2015,26/06/2017,,22,RDE N° 161-2017-MINEDU-VMGI-OBEC-PRONABEC / RDE N° 258-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
230,193,2017   ,Beca 18 CNA,Comunidades Nativas,Becas CNA,,1,31/12/2016,31/03/2017,07/06/2017,29/02/2016,05/05/2017,31/12/2015,26/06/2017,,22,RDE N° 161-2017-MINEDU-VMGI-OBEC-PRONABEC / RDE N° 258-2017-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
231,217,2017   ,Beca Ingles Docente Investigador de Universidades Publicas,Beca Ingles Docente Investigador de Universidades Publicas,Beca Especialistas,417,1,31/12/2016,07/08/2017,13/09/2017,28/08/2017,29/08/2017,07/08/2017,13/09/2017,,56,RDE N° 938-2017,14/04/2026 14:01:23
232,242,2018   ,Beca de Permanencia de Estudios Nacional,Beca Permanencia,Beca de Permanencia,400,1,31/12/2015,25/07/2018,09/09/2018,01/08/2018,16/09/2018,25/07/2018,10/10/2018,,23,RDE N° 185-2018-MINEDU-VMGI-PRONABEC-OBE,14/04/2026 14:01:23
233,243,2019   ,Beca 18 Ordinaria,Modalidad Ordinaria,Beca Ordinario,900,1,31/12/2016,20/05/2019,22/07/2019,15/11/2018,21/02/2020,15/10/2018,03/09/2019,,22,RDE N° 235-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
234,244,2019   ,Beca Albergue,Albergue,Becas Albergue,100,1,31/12/2016,20/05/2019,22/07/2019,15/11/2018,05/12/2018,15/10/2018,03/09/2019,,22,RDE N° 235-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
235,245,2019   ,Beca REPARED,Repared,Beca Reparaciones,400,1,31/12/2016,20/05/2019,22/07/2019,15/11/2018,05/12/2018,15/10/2018,03/09/2019,,40,RDE N° 235-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
236,246,2019   ,Beca VRAEM,VRAEM,Beca VRAEM,100,1,31/12/2016,20/05/2019,22/07/2019,15/11/2018,05/12/2018,15/10/2018,03/09/2019,,22,RDE N° 235-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
237,247,2019   ,Beca Huallaga,Huallaga,Becas Huallaga,100,1,31/12/2016,20/05/2019,22/07/2019,15/11/2018,05/12/2018,15/10/2018,03/09/2019,,22,RDE N° 235-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
238,248,2019   ,Beca FFAA,Licenciados FFAA,Beca FFAA,100,1,31/12/2016,20/05/2019,22/07/2019,15/11/2018,05/12/2018,15/10/2018,03/09/2019,,24,RDE N° 235-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
239,249,2019   ,Beca EIB,Educación Intercultural Bilingüe,Becas EIB,100,1,31/12/2016,20/05/2019,22/07/2019,15/11/2018,05/12/2018,15/10/2018,03/09/2019,,22,RDE N° 235-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
240,250,2019   ,Beca CNA,Comunidades Nativas,Becas CNA,200,1,31/12/2016,20/05/2019,22/07/2019,15/11/2018,05/12/2018,15/10/2018,03/09/2019,,22,RDE N° 235-2018-MINEDU-VMGI-OBEC-PRONABEC,14/04/2026 14:01:23
241,251,2018   ,Beca para Situaciones Especiales en Formación Técnico Productiva REPARED,Beca Tecnico Productivo REPARED,Becas Especiales,100,2,,14/11/2018,06/12/2018,21/11/2018,30/11/2018,14/11/2018,05/12/2018,18,,RJ N° 266-2018-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
242,252,2019   ,Beca Técnico Productiva para jóvenes de pueblos indígenas u originarios en situaciones especiales,Beca Tecnico-Productiva,BECA INCLUSIÓN TÉCNICO PRODUCTIVA,100,2,,03/12/2018,23/01/2019,24/01/2019,25/01/2019,03/12/2018,30/01/2019,18,,RDE N° 271-2018-MINEDU-VMGI-PRONABEC / RDE N° 308-2018-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
243,257,2019   ,Beca de Permanencia de Estudios Nacional,Beca Permanencia,Beca de Permanencia,2675,1,,27/06/2019,16/08/2019,12/08/2019,26/08/2019,27/06/2019,25/09/2019,,,RDE N° 131-2019-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
244,258,2019   ,CREDITO TALENTO,CREDITO TALENTO,CREDITO TALENTO,,2,,12/08/2019,04/09/2019,05/09/2019,12/09/2019,12/08/2019,12/09/2019,,,,14/04/2026 14:01:23
245,259,2019   ,Beca Perú,Beca Peru,Beca Peru,151,2,31/12/2016,20/09/2019,15/11/2019,18/11/2019,22/11/2019,20/09/2019,27/12/2019,16,29,RDE N° 228-2019-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
246,260,2019   ,Beca para casos Sociales o de Necesidad o de Extrema Urgencia,Beca Casos Sociales,Becas casos sociales,32,2,,01/10/2019,13/11/2019,18/11/2019,22/11/2019,30/09/2019,27/12/2019,,,RDE N° 236-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
247,261,2019   ,CREDITO 18,Credito 18,CRÉDITO 18,,,,15/08/2019,04/11/2019,15/08/2019,04/11/2019,15/08/2019,04/11/2019,,,,14/04/2026 14:01:23
248,265,2020   ,Beca 18 Ordinaria,Modalidad Ordinaria,Beca Ordinario,2850,1,,08/06/2020,17/07/2020,12/11/2019,11/03/2020,13/09/2019,30/07/2020,,22,RDE N° 222-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
249,266,2020   ,Beca Albergue,Albergue,Becas Albergue,100,1,,08/06/2020,17/07/2020,12/11/2019,11/03/2020,13/09/2019,30/07/2020,,22,RDE N° 222-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
250,267,2020   ,Beca REPARED,Repared,Beca Reparaciones,450,1,,08/06/2020,17/07/2020,12/11/2019,11/03/2020,13/09/2019,30/07/2020,,40,RDE N° 222-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
251,268,2020   ,Beca VRAEM,VRAEM,Beca VRAEM,100,1,,08/06/2020,17/07/2020,12/11/2019,11/03/2020,13/09/2019,30/07/2020,,22,RDE N° 222-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
252,269,2020   ,Beca Huallaga,Huallaga,Becas Huallaga,100,1,,08/06/2020,17/07/2020,12/11/2019,11/03/2020,13/09/2019,30/07/2020,,22,RDE N° 222-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
253,270,2020   ,Beca FFAA,Licenciados FFAA,Beca FFAA,100,1,,08/06/2020,17/07/2020,12/11/2019,11/03/2020,13/09/2019,30/07/2020,,24,RDE N° 222-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
254,271,2020   ,Beca EIB,Educación Intercultural Bilingüe,Becas EIB,100,1,,08/06/2020,17/07/2020,12/11/2019,11/03/2020,13/09/2019,30/07/2020,,22,RDE N° 222-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
255,272,2020   ,Beca CNA,Comunidades Nativas,Becas CNA,200,1,,08/06/2020,17/07/2020,12/11/2019,11/03/2020,13/09/2019,30/07/2020,,22,RDE N° 222-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
256,262,2020   ,Beca Alianza del Pacífico - Colombia,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,0,1,,22/07/2019,15/11/2019,11/11/2019,05/12/2019,22/07/2019,23/12/2019,,,RDE N° 181-2019-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
257,263,2020   ,Beca Alianza del Pacífico - Chile,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,0,1,,22/07/2019,15/11/2019,11/11/2019,05/12/2019,22/07/2019,23/12/2019,,,RDE N° 181-2019-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
258,264,2020   ,Beca Alianza del Pacífico - México,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,0,1,,22/07/2019,15/11/2019,11/11/2019,05/12/2019,22/07/2019,23/12/2019,,,RDE N° 181-2019-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
259,273,2020   ,Beca Alianza del Pacífico - Perú,Beca Alianza del Pacifico ,Beca Alianza del Pacífico,0,1,,07/08/2019,15/11/2019,11/11/2019,05/12/2019,07/08/2019,23/12/2019,,,RDE N° 181-2019-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
260,274,2020   ,Beca Traslado - Universidad Pública Filial Desistida,BECA TRASLADO PARA ESTUDIANTES DE FILIALES DESISTIDAS DE UNIVERSIDADES PÚBLICAS LICENCIADAS,Becas Pregrado,1600,1,,03/02/2020,20/07/2020,20/07/2020,31/07/2020,03/02/2020,31/07/2020,,99,RDE N° 338-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
261,275,2020   ,Beca Traslado - Universidad Privada no licenciada,BECA TRASLADO PARA ESTUDIANTES DE UNIVERSIDADES PRIVADAS NO LICENCIADAS,Becas Pregrado,1600,1,,03/02/2020,20/07/2020,20/07/2020,31/07/2020,03/02/2020,31/07/2020,,99,RDE N° 338-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
262,276,2020   ,BECA CANADA,Beca Canadá,Beca Pregrado Internacional,,,,23/01/2020,07/03/2020,02/03/2020,13/02/2020,23/01/2020,20/03/2020,,,,14/04/2026 14:01:23
263,282,2020   ,Beca Presidente de la República,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,150,1,,28/05/2020,20/07/2020,16/07/2020,03/08/2020,30/04/2020,04/07/2020,,,RDE N° 046-2020-MINEDU-VMGI-PRONABEC - RDE N° 068-2020-MINEDU-VMGI-PRONABEC - 101-2020-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
264,285,2020   ,Beca Traslado - Universidad Pública no licenciada,BECA TRASLADO PARA UNIVERSIDAD PUBLICA NO LICENCIADA,Becas Pregrado,1600,1,,08/06/2020,20/07/2020,20/07/2020,31/07/2020,08/06/2020,31/07/2020,,99,RDE N° 338-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
265,286,2020   ,CREDITO CONTINUIDAD,CREDITO CONTINUIDAD,Credito continuidad,3000,2,,01/07/2020,03/08/2020,01/07/2020,30/07/2020,01/07/2020,14/08/2020,,,RDE N° 066-2020-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
266,253,2018   ,Credito 18 :,Credito 18,CRÉDITO 18,,1,,08/03/2019,08/03/2019,11/03/2019,12/03/2019,08/03/2019,12/03/2019,,,,14/04/2026 14:01:23
267,254,2019   ,BECA CANADA 2019,Beca Canadá,Beca Pregrado Internacional,,,,11/03/2019,26/04/2019,,,,,,,,14/04/2026 14:01:23
268,255,2019   ,Beca Excelencia Académica para hijos de docentes,Beca Excelencia Academica,Beca Excelencia Académica para hijos de docentes,400,1,,01/07/2019,06/09/2019,25/05/2019,12/09/2019,30/04/2019,07/10/2019,,,RDE N° 101-2019-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
269,256,2019   ,Beca Presidente de la República,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,150,1,,30/04/2019,30/05/2019,28/05/2019,11/06/2019,30/04/2019,04/07/2019,,,RDE N° 082-2019-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
270,277,2020   ,CREDITO TALENTO,CREDITO TALENTO,CREDITO TALENTO,,2,,26/02/2020,09/06/2020,26/02/2020,19/03/2020,26/02/2020,19/06/2020,,,RDE N° 12-2020-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
271,284,2020   ,Beca de Continuidad de Estudios,Beca Continuidad de Estudios,Beca de Permanencia,14000,1,,08/06/2020,17/07/2020,06/07/2020,04/08/2020,08/06/2020,13/08/2020,,99,RDE N° 055-2020-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
272,288,2020-02,BECA CONTINUIDAD DE ESTUDIOS - INSTITUCIONES PÚBLICAS,Beca Continuidad de Estudios,Beca de Permanencia,1600,1,,04/09/2020,23/09/2020,14/09/2020,04/10/2020,04/09/2020,14/10/2020,,99,RDE N° 135-2020-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
273,289,2020-02,BECA CONTINUIDAD DE ESTUDIOS - INSTITUCIONES PRIVADAS,Beca Continuidad de Estudios,Beca de Permanencia,1600,1,,04/09/2020,23/09/2020,14/09/2020,04/10/2020,04/09/2020,14/10/2020,,99,RDE N° 135-2020-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
274,287,2020-02,CREDITO 18,Credito 18,CRÉDITO 18,,1,,17/08/2020,26/08/2020,24/08/2020,11/09/2020,31/08/2020,23/09/2020,,,RDE N.° 298-2019-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
275,278,2020   ,Beca Excelencia Académica para hijos de docentes,Beca Excelencia Academica,Beca Excelencia Académica para hijos de docentes,400,1,,23/07/2020,08/08/2020,,17/07/2020,,20/08/2020,,99,RDE N° 031-2020-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
276,279,2020   ,Beca Deporte Escolar,BECA DEPORTE ESCOLAR,Becas Pregrado,1600,1,,17/07/2020,07/08/2020,,,17/07/2020,05/02/2021,,99,RDE N° 036-2020-MINEDU-VMGI-PRONABEC - RDE N° 056-2020-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
277,281,2020   ,BECA DE PERMANENCIA DE ESTUDIOS NACIONAL,Beca Permanencia,Beca de Permanencia,8000,1,,29/05/2020,10/07/2020,23/06/2020,23/07/2020,,19/08/2020,,99,RDE N° 047-2020-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
278,283,2020   ,Beca Talento Escolar,BECA TALENTO ESCOLAR,Becas Pregrado,1600,1,,20/07/2020,07/08/2020,,,,20/08/2020,,99,RDE N° 045-2020-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
279,280,2020   ,Beca Mi Vocación Técnica,Beca Mi Vocacion Tecnica,Becas Pregrado,800,1,,17/06/2020,21/07/2020,,,,,,99,RDE N° 064-2020-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
280,308,2021   ,Beca Perú,Beca Peru,Beca Peru,56,2,31/12/2016,02/07/2021,09/08/2021,02/07/2021,09/08/2021,02/07/2021,09/08/2021,16,99,RDE 115-2021-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
281,312,2021-AM,AMPLIACIÓN DE LA DURACIÓN DE LA BECA DE CONTINUIDAD DE ESTUDIOS DE EDUCACIÓN SUPERIOR, Convocatoria 2020-II,Beca Continuidad de Estudios,Beca de Permanencia,,,,,,,,,,,,RJ N° XXX-2021-MINEDU-VMGI-PRONABEC,14/04/2026 14:01:23
282,309,2021   ,Beca de Continuidad de Estudios de Educación Superior - Convocatoria 2021,Beca Continuidad de Estudios,Beca de Permanencia,10000,1,,23/07/2021,13/08/2021,,,,,,99,RDE N° 138-2021-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
283,326,2022   ,Beca de Continuidad de Estudios de Educación Superior - Convocatoria 2022,Beca Continuidad de Estudios,Beca de Permanencia,,,,,,,,,,,,RDE 054-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
284,327,2022   ,Beca Generación del Bicentenario - Convocatoria 2022,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,,,,,,,,,,,,RDE N° 092-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
285,329,2022   ,Concurso de la Plataforma de Movilidad Estudiantil de la Alianza del Pacífico XIII Convocatoria 2022,Beca Alianza del Pacifico ,Beca Alianza del Pacífico,,,,,,,,,,,,RDE 097-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
286,330,2022   ,Beca de Excelencia Académica para Hijos de Docentes - Convocatoria 2022,Beca Excelencia Academica,Beca Excelencia Académica para hijos de docentes,,,,,,,,,,,,RDE N° 098-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
287,331,2022   ,Concurso de la Beca de Permanencia de Estudios Nacional - Convocatoria 2022,Beca Permanencia,Beca de Permanencia,,,,,,,,,,,,RDE N° 100-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
288,335,2022   ,Beca de Gestión de la Cooperación Nacional - Beca Perú - Convocatoria 2022,Beca Peru,Beca Peru,,,,,,,,,,,,RDE N° 118-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
289,337,2022   ,Beca de Gestión de la Cooperación Nacional - Beca Perú - Convocatoria 2022 - Tercer momento,Beca Peru,Beca Peru,,,,,,,,,,,,RDE N° 118-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
290,379,2023   ,Beca Protección,Albergue,Becas Albergue,115,,,,,,,,,,,RDE N° 167-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
291,380,2023   ,Beca REPARED,Repared,Beca Reparaciones,550,,,,,,,,,,,RDE N° 167-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
292,381,2023   ,Beca VRAEM,VRAEM,Beca VRAEM,140,,,,,,,,,,,RDE N° 167-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
293,382,2023   ,Beca Huallaga,Huallaga,Becas Huallaga,140,,,,,,,,,,,RDE N° 167-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
294,383,2023   ,Beca FFAA,Licenciados FFAA,Beca FFAA,140,,,,,,,,,,,RDE N° 167-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
295,384,2023   ,Beca EIB,Educación Intercultural Bilingüe,Becas EIB,100,,,,,,,,,,,RDE N° 167-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
296,385,2023   ,Beca CNA y Poblaciones Afroperuanas,Comunidades Nativas,Becas CNA,365,,,,,,,,,,,RDE N° 167-2022-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
297,386,2023   ,Beca de Excelencia Académica para Hijos de Docentes - Convocatoria 2023,Beca Excelencia Academica,Beca Excelencia Académica para hijos de docentes,,,,,,,,,,,,RDE N° 080-2023-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
298,387,2023   ,Plataforma de Movilidad Estudiantil y Académica de la Alianza del Pacífico 2023,Beca Alianza del Pacifico ,Beca Alianza del Pacífico Internacional,,,,,,,,,,,,RDE N° 086-2023-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
299,388,2023   ,Beca Generación del Bicentenario - Convocatoria 2023,Beca Generación del Bicentenario (anteriormente denominada Beca Presidente de la República),Becas Postgrado Extranjero,,,,,,,,,,,,RDE N° 099-2023-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
300,389,2023   ,Crédito Talento - Convocatoria 2023,CREDITO TALENTO,CREDITO TALENTO,,,,,,,,,,,,RDE N° 090-2023-MINEDU/VMGI-PRONABEC,14/04/2026 14:01:23
